Date,Adj Close,Close,High,Low,Open,Volume
2001-08-01 00:00:00+00:00,,,,,,
2001-09-01 00:00:00+00:00,,,,,,
2001-10-01 00:00:00+00:00,,,,,,
2001-11-01 00:00:00+00:00,,,,,,
2001-12-01 00:00:00+00:00,,,,,,
2002-01-01 00:00:00+00:00,,,,,,
2002-02-01 00:00:00+00:00,,,,,,
2002-03-01 00:00:00+00:00,,,,,,
2002-04-01 00:00:00+00:00,,,,,,
2002-05-01 00:00:00+00:00,,,,,,
2002-06-01 00:00:00+00:00,,,,,,
2002-07-01 00:00:00+00:00,,,,,,
2002-08-01 00:00:00+00:00,,,,,,
2002-09-01 00:00:00+00:00,,,,,,
2002-10-01 00:00:00+00:00,,,,,,
2002-11-01 00:00:00+00:00,,,,,,
2002-12-01 00:00:00+00:00,,,,,,
2003-01-01 00:00:00+00:00,,,,,,
2003-02-01 00:00:00+00:00,,,,,,
2003-03-01 00:00:00+00:00,,,,,,
2003-04-01 00:00:00+00:00,,,,,,
2003-05-01 00:00:00+00:00,,,,,,
2003-06-01 00:00:00+00:00,,,,,,
2003-07-01 00:00:00+00:00,,,,,,
2003-08-01 00:00:00+00:00,,,,,,
2003-09-01 00:00:00+00:00,,,,,,
2003-10-01 00:00:00+00:00,,,,,,
2003-11-01 00:00:00+00:00,,,,,,
2003-12-01 00:00:00+00:00,,,,,,
2004-01-01 00:00:00+00:00,,,,,,
2004-02-01 00:00:00+00:00,,,,,,
2004-03-01 00:00:00+00:00,,,,,,
2004-04-01 00:00:00+00:00,,,,,,
2004-05-01 00:00:00+00:00,,,,,,
2004-06-01 00:00:00+00:00,,,,,,
2004-07-01 00:00:00+00:00,,,,,,
2004-08-01 00:00:00+00:00,,,,,,
2004-09-01 00:00:00+00:00,,,,,,
2004-10-01 00:00:00+00:00,,,,,,
2004-11-01 00:00:00+00:00,,,,,,
2004-12-01 00:00:00+00:00,,,,,,
2005-01-01 00:00:00+00:00,,,,,,
2005-02-01 00:00:00+00:00,,,,,,
2005-03-01 00:00:00+00:00,,,,,,
2005-04-01 00:00:00+00:00,,,,,,
2005-05-01 00:00:00+00:00,,,,,,
2005-06-01 00:00:00+00:00,,,,,,
2005-07-01 00:00:00+00:00,,,,,,
2005-08-01 00:00:00+00:00,,,,,,
2005-09-01 00:00:00+00:00,,,,,,
2005-10-01 00:00:00+00:00,,,,,,
2005-11-01 00:00:00+00:00,,,,,,
2005-12-01 00:00:00+00:00,,,,,,
2006-01-01 00:00:00+00:00,,,,,,
2006-02-01 00:00:00+00:00,,,,,,
2006-03-01 00:00:00+00:00,,,,,,
2006-04-01 00:00:00+00:00,,,,,,
2006-05-01 00:00:00+00:00,,,,,,
2006-06-01 00:00:00+00:00,,,,,,
2006-07-01 00:00:00+00:00,,,,,,
2006-08-01 00:00:00+00:00,,,,,,
2006-09-01 00:00:00+00:00,,,,,,
2006-10-01 00:00:00+00:00,,,,,,
2006-11-01 00:00:00+00:00,,,,,,
2006-12-01 00:00:00+00:00,,,,,,
2007-01-01 00:00:00+00:00,,,,,,
2007-02-01 00:00:00+00:00,,,,,,
2007-03-01 00:00:00+00:00,,,,,,
2007-04-01 00:00:00+00:00,,,,,,
2007-05-01 00:00:00+00:00,,,,,,
2007-06-01 00:00:00+00:00,,,,,,
2007-07-01 00:00:00+00:00,,,,,,
2007-08-01 00:00:00+00:00,,,,,,
2007-09-01 00:00:00+00:00,,,,,,
2007-10-01 00:00:00+00:00,,,,,,
2007-11-01 00:00:00+00:00,,,,,,
2007-12-01 00:00:00+00:00,,,,,,
2008-01-01 00:00:00+00:00,,,,,,
2008-02-01 00:00:00+00:00,,,,,,
2008-03-01 00:00:00+00:00,,,,,,
2008-04-01 00:00:00+00:00,,,,,,
2008-05-01 00:00:00+00:00,,,,,,
2008-06-01 00:00:00+00:00,,,,,,
2008-07-01 00:00:00+00:00,,,,,,
2008-08-01 00:00:00+00:00,,,,,,
2008-09-01 00:00:00+00:00,,,,,,
2008-10-01 00:00:00+00:00,,,,,,
2008-11-01 00:00:00+00:00,,,,,,
2008-12-01 00:00:00+00:00,,,,,,
2009-01-01 00:00:00+00:00,,,,,,
2009-02-01 00:00:00+00:00,,,,,,
2009-03-01 00:00:00+00:00,,,,,,
2009-04-01 00:00:00+00:00,,,,,,
2009-05-01 00:00:00+00:00,,,,,,
2009-06-01 00:00:00+00:00,,,,,,
2009-07-01 00:00:00+00:00,,,,,,
2009-08-01 00:00:00+00:00,,,,,,
2009-09-01 00:00:00+00:00,,,,,,
2009-10-01 00:00:00+00:00,,,,,,
2009-11-01 00:00:00+00:00,,,,,,
2009-12-01 00:00:00+00:00,,,,,,
2010-01-01 00:00:00+00:00,,,,,,
2010-02-01 00:00:00+00:00,,,,,,
2010-03-01 00:00:00+00:00,0.5611482858657837,0.5793750286102295,0.5941150188446045,0.4709379971027374,0.4709379971027374,561600000.0
2010-04-01 00:00:00+00:00,0.5953503847122192,0.614687979221344,0.6711980104446411,0.5652599930763245,0.5858330130577087,899980800.0
2010-05-01 00:00:00+00:00,0.45930036902427673,0.4742189943790436,0.649062991142273,0.35416701436042786,0.621874988079071,1723737600.0
2010-06-01 00:00:00+00:00,0.3725859820842743,0.38468798995018005,0.5364580154418945,0.3815099895000458,0.46921899914741516,2168832000.0
2010-07-01 00:00:00+00:00,0.4538019895553589,0.4685420095920563,0.49614599347114563,0.3586460053920746,0.38682299852371216,1507891200.0
2010-08-01 00:00:00+00:00,0.385196328163147,0.397707998752594,0.5104169845581055,0.3822920024394989,0.48588499426841736,1259289600.0
2010-09-01 00:00:00+00:00,0.5513620376586914,0.5692710280418396,0.5961459875106812,0.412447988986969,0.4130209982395172,1126905600.0
2010-10-01 00:00:00+00:00,0.6591625809669495,0.6805729866027832,0.6916149854660034,0.5389580130577087,0.5826039910316467,974150400.0
2010-11-01 00:00:00+00:00,0.6497290134429932,0.6708329916000366,0.7541149854660034,0.641510009765625,0.6875,1347801600.0
2010-12-01 00:00:00+00:00,0.7459777593612671,0.7702080011367798,0.7908849716186523,0.7005209922790527,0.7016149759292603,975206400.0
2011-01-01 00:00:00+00:00,0.8057047128677368,0.8318750262260437,0.8940100073814392,0.7883849740028381,0.790677011013031,1278796800.0
2011-02-01 00:00:00+00:00,0.8793545961380005,0.9079170227050781,0.9720309972763062,0.8326039910316467,0.8510419726371765,1323033600.0
2011-03-01 00:00:00+00:00,0.8586722016334534,0.8865630030632019,0.933542013168335,0.7265629768371582,0.9201040267944336,1331020800.0
2011-04-01 00:00:00+00:00,0.9323210716247559,0.9626039862632751,0.9711459875106812,0.7900000214576721,0.8992710113525391,746112000.0
2011-05-01 00:00:00+00:00,0.8921672701835632,0.9211459755897522,0.9729170203208923,0.8360419869422913,0.9667710065841675,650995200.0
2011-06-01 00:00:00+00:00,0.8296160101890564,0.8565629720687866,0.9209380149841309,0.7105209827423096,0.9151039719581604,794803200.0
2011-07-01 00:00:00+00:00,0.8663392663002014,0.894478976726532,0.9839580059051514,0.8464580178260803,0.859375,1106822400.0
2011-08-01 00:00:00+00:00,0.6970469951629639,0.7196879982948303,0.9316669702529907,0.543749988079071,0.9268749952316284,2874220800.0
2011-09-01 00:00:00+00:00,0.5972669720649719,0.6166669726371765,0.809270977973938,0.6000000238418579,0.7243750095367432,2520614400.0
2011-10-01 00:00:00+00:00,0.7856278419494629,0.8111460208892822,0.8645830154418945,0.5338540077209473,0.599166989326477,3416140800.0
2011-11-01 00:00:00+00:00,0.7059246897697449,0.7288540005683899,0.850832998752594,0.606249988079071,0.7526040077209473,2552467200.0
2011-12-01 00:00:00+00:00,0.6859485507011414,0.7082290053367615,0.7777079939842224,0.6497920155525208,0.7296879887580872,2204784000.0
2012-01-01 00:00:00+00:00,0.8701736927032471,0.8984379768371582,0.9134380221366882,0.7354170083999634,0.7481250166893005,1617552000.0
2012-02-01 00:00:00+00:00,1.0454185009002686,1.0793750286102295,1.1072920560836792,0.9052079916000366,0.9138540029525757,1823856000.0
2012-03-01 00:00:00+00:00,1.2070438861846924,1.246250033378601,1.300104022026062,1.0202080011367798,1.0919790267944336,1989782400.0
2012-04-01 00:00:00+00:00,1.1550854444503784,1.1926039457321167,1.3017710447311401,1.0761460065841675,1.242812991142273,1637308800.0
2012-05-01 00:00:00+00:00,0.9189028739929199,0.9487500190734863,1.2384380102157593,0.8943750262260437,1.1860419511795044,1970870400.0
2012-06-01 00:00:00+00:00,1.0088967084884644,1.0416669845581055,1.068958044052124,0.8581249713897705,0.8995829820632935,1752854400.0
2012-07-01 00:00:00+00:00,1.0318998098373413,1.0654170513153076,1.0945830345153809,0.9314579963684082,1.0447920560836792,1833974400.0
2012-08-01 00:00:00+00:00,1.1979634761810303,1.236875057220459,1.2756249904632568,1.021041989326477,1.087499976158142,1355400000.0
2012-09-01 00:00:00+00:00,1.223589301109314,1.2633329629898071,1.3760420083999634,1.1947920322418213,1.2293750047683716,1519612800.0
2012-10-01 00:00:00+00:00,1.0323026180267334,1.0658329725265503,1.3291670083999634,1.0512499809265137,1.28125,1785105600.0
2012-11-01 00:00:00+00:00,1.0651929378509521,1.0997920036315918,1.1277079582214355,0.8912500143051147,1.0852080583572388,2744260800.0
2012-12-01 00:00:00+00:00,1.0446118116378784,1.0785419940948486,1.1437499523162842,1.0033329725265503,1.1247919797897339,2936001600.0
2013-01-01 00:00:00+00:00,1.1245163679122925,1.1610419750213623,1.209375023841858,1.1262500286102295,1.15625,2172240000.0
2013-02-01 00:00:00+00:00,1.13117516040802,1.167917013168335,1.2297919988632202,1.1074999570846558,1.1845829486846924,1814707200.0
2013-03-01 00:00:00+00:00,1.2300463914871216,1.2699999809265137,1.274999976158142,1.1362500190734863,1.1535420417785645,1795718400.0
2013-04-01 00:00:00+00:00,1.315399169921875,1.3581249713897705,1.359375,1.1512500047683716,1.2739579677581787,2385571200.0
2013-05-01 00:00:00+00:00,1.4562417268753052,1.5035419464111328,1.6129169464111328,1.3316669464111328,1.3581249713897705,1481184000.0
2013-06-01 00:00:00+00:00,1.3394112586975098,1.382917046546936,1.5395829677581787,1.2679170370101929,1.5068750381469727,1745068800.0
2013-07-01 00:00:00+00:00,1.6091896295547485,1.6614580154418945,1.6889580488204956,1.3925000429153442,1.416458010673523,1056216000.0
2013-08-01 00:00:00+00:00,1.581949234008789,1.6333329677581787,1.7595829963684082,1.6010420322418213,1.695207953453064,1166644800.0
2013-09-01 00:00:00+00:00,1.8178297281265259,1.8768750429153442,1.9233330488204956,1.6393749713897705,1.6729170083999634,978456000.0
2013-10-01 00:00:00+00:00,2.0849852561950684,2.152708053588867,2.206666946411133,1.6956249475479126,1.8760420083999634,1582084800.0
2013-11-01 00:00:00+00:00,2.300485610961914,2.3752079010009766,2.389167070388794,2.0410420894622803,2.1714580059051514,1191456000.0
2013-12-01 00:00:00+00:00,2.5042829513549805,2.585624933242798,2.585624933242798,2.234375,2.3887500762939453,1092072000.0
2014-01-01 00:00:00+00:00,2.345078945159912,2.421250104904175,2.6666669845581055,2.2991669178009033,2.55020809173584,1191031200.0
2014-02-01 00:00:00+00:00,2.7062644958496094,2.7941670417785645,2.8575000762939453,2.2083330154418945,2.407917022705078,985816800.0
2014-03-01 00:00:00+00:00,2.479867696762085,2.5604169368743896,2.892082929611206,2.4533329010009766,2.7183330059051514,1496923200.0
2014-04-01 00:00:00+00:00,2.429422378540039,2.5083329677581787,2.740417003631592,2.1741669178009033,2.6016669273376465,2643266400.0
2014-05-01 00:00:00+00:00,2.7575159072875977,2.84708309173584,2.8616669178009033,2.3475000858306885,2.519582986831665,1482350400.0
2014-06-01 00:00:00+00:00,3.0178110599517822,3.115833044052124,3.140000104904175,2.7850000858306885,2.858333110809326,1018502400.0
2014-07-01 00:00:00+00:00,3.1103405952453613,3.2108330726623535,3.4745829105377197,3.0829169750213623,3.147083044052124,1188540000.0
2014-08-01 00:00:00+00:00,3.591463327407837,3.7074999809265137,3.7074999809265137,3.0933330059051514,3.19083309173584,1011943200.0
2014-09-01 00:00:00+00:00,3.491767406463623,3.6045830249786377,3.8037500381469727,3.488332986831665,3.735832929611206,1165948800.0
2014-10-01 00:00:00+00:00,3.721431016921997,3.8416669368743896,3.8808329105377197,2.71875,3.5762500762939453,2534208000.0
2014-11-01 00:00:00+00:00,4.253409385681152,4.390832901000977,4.413332939147949,3.759166955947876,3.8612499237060547,1169524800.0
2014-12-01 00:00:00+00:00,3.933335065841675,4.060417175292969,4.37166690826416,3.65625,4.350417137145996,1541419200.0
2015-01-01 00:00:00+00:00,3.6606979370117188,3.7783329486846924,4.191249847412109,3.601249933242798,4.118750095367432,1644787200.0
2015-02-01 00:00:00+00:00,4.493115425109863,4.637499809265137,4.705417156219482,3.624166965484619,3.7987499237060547,1080693600.0
2015-03-01 00:00:00+00:00,4.157646179199219,4.291250228881836,4.766250133514404,4.125417232513428,4.662499904632568,1480156800.0
2015-04-01 00:00:00+00:00,4.372442722320557,4.512499809265137,4.976250171661377,4.132082939147949,4.285417079925537,1551172800.0
2015-05-01 00:00:00+00:00,4.650213241577148,4.799167156219482,4.932499885559082,4.300416946411133,4.564167022705078,1456096800.0
2015-06-01 00:00:00+00:00,4.294523239135742,4.4320831298828125,4.954999923706055,4.372917175292969,4.874582767486572,1558560000.0
2015-07-01 00:00:00+00:00,4.867826461791992,5.023749828338623,5.365832805633545,4.267083168029785,4.5520830154418945,1405440000.0
2015-08-01 00:00:00+00:00,3.8318426609039307,3.954582929611206,5.15749979019165,2.7208330631256104,5.02666711807251,2297275200.0
2015-09-01 00:00:00+00:00,3.520160675048828,3.6329169273376465,4.431250095367432,3.3299999237060547,3.6575000286102295,2635082400.0
2015-10-01 00:00:00+00:00,4.830682277679443,4.985416889190674,5.087500095367432,3.5,3.6558330059051514,2096793600.0
2015-11-01 00:00:00+00:00,4.894068717956543,5.050833225250244,5.2708330154418945,4.480416774749756,5.022500038146973,1288034400.0
2015-12-01 00:00:00+00:00,4.6118574142456055,4.759582996368408,5.280832767486572,4.428332805633545,5.107500076293945,1817880000.0
2016-01-01 00:00:00+00:00,3.6372430324554443,3.7537500858306885,4.538750171661377,3.064167022705078,4.442500114440918,3100012800.0
2016-02-01 00:00:00+00:00,3.417611598968506,3.527082920074463,3.822499990463257,2.805833101272583,3.692500114440918,3289944000.0
2016-03-01 00:00:00+00:00,4.134239673614502,4.266666889190674,4.371250152587891,3.594583034515381,3.6237499713897705,2028384000.0
2016-04-01 00:00:00+00:00,3.7389845848083496,3.858750104904175,4.5416669845581055,3.762500047683716,4.201666831970215,1583481600.0
2016-05-01 00:00:00+00:00,4.219024658203125,4.3541669845581055,4.374582767486572,3.706249952316284,3.8829169273376465,1518914400.0
2016-06-01 00:00:00+00:00,3.8887693881988525,4.013332843780518,4.401249885559082,3.4083330631256104,4.314582824707031,1579420800.0
2016-07-01 00:00:00+00:00,4.764469623565674,4.917082786560059,4.957499980926514,3.90291690826416,4.006249904632568,1139030400.0
2016-08-01 00:00:00+00:00,4.906988143920898,5.064167022705078,5.271667003631592,4.786250114440918,4.929166793823242,919874400.0
2016-09-01 00:00:00+00:00,5.19162130355835,5.357916831970215,5.440000057220459,4.689582824707031,5.067500114440918,1002561600.0
2016-10-01 00:00:00+00:00,4.952206134796143,5.110833168029785,5.475832939147949,4.986249923706055,5.339582920074463,860390400.0
2016-11-01 00:00:00+00:00,5.006710052490234,5.167082786560059,5.413332939147949,4.65749979019165,5.143750190734863,1094904000.0
2016-12-01 00:00:00+00:00,5.136712551116943,5.301249980926514,5.713749885559082,4.844583034515381,5.140832901000977,1045766400.0
2017-01-01 00:00:00+00:00,5.946200847625732,6.136666774749756,6.335000038146973,5.348750114440918,5.400416851043701,645183600.0
2017-02-01 00:00:00+00:00,6.742364883422852,6.9583330154418945,7.0625,6.170000076293945,6.256667137145996,507807600.0
2017-03-01 00:00:00+00:00,7.122682571411133,7.350832939147949,7.409999847412109,6.869166851043701,7.079999923706055,600554400.0
2017-04-01 00:00:00+00:00,7.697600841522217,7.944167137145996,8.004166603088379,7.014999866485596,7.372499942779541,577960800.0
2017-05-01 00:00:00+00:00,8.577742576599121,8.852499961853027,8.963333129882812,7.885832786560059,8.017499923706055,806690400.0
2017-06-01 00:00:00+00:00,7.885740280151367,8.138333320617676,9.34416675567627,7.9166669845581055,8.904999732971191,1239573600.0
2017-07-01 00:00:00+00:00,8.876504898071289,9.160833358764648,9.695833206176758,7.8358330726623535,8.283332824707031,974721600.0
2017-08-01 00:00:00+00:00,9.323843002319336,9.6225004196167,9.65666675567627,8.533332824707031,9.2524995803833,1107900000.0
2017-09-01 00:00:00+00:00,9.225330352783203,9.520833015441895,9.732500076293945,8.887499809265137,9.695833206176758,851557200.0
2017-10-01 00:00:00+00:00,10.493057250976562,10.829167366027832,10.879166603088379,9.420000076293945,9.569999694824219,825032400.0
2017-11-01 00:00:00+00:00,11.07039737701416,11.425000190734863,11.779167175292969,10.537500381469727,10.96500015258789,905781600.0
2017-12-01 00:00:00+00:00,11.20120906829834,11.5600004196167,12.27416706085205,10.738332748413086,11.204167366027832,845601600.0
2018-01-01 00:00:00+00:00,14.304311752319336,14.762499809265137,15.178333282470703,11.657500267028809,11.741666793823242,1125448800.0
2018-02-01 00:00:00+00:00,13.422552108764648,13.852499961853027,14.850000381469727,10.100000381469727,14.435832977294922,1703088000.0
2018-03-01 00:00:00+00:00,11.621089935302734,11.993332862854004,15.680832862854004,11.083333015441895,13.883333206176758,1754589600.0
2018-04-01 00:00:00+00:00,11.5718355178833,11.942500114440918,13.412500381469727,10.564167022705078,11.710000038146973,1772053200.0
2018-05-01 00:00:00+00:00,13.538829803466797,13.97249984741211,14.244999885559082,11.537500381469727,11.838333129882812,1270801600.0
2018-06-01 00:00:00+00:00,13.83436393737793,14.27750015258789,16.032499313354492,13.717499732971191,14.162500381469727,859627200.0
2018-07-01 00:00:00+00:00,14.880842208862305,15.357500076293945,17.202499389648438,13.819999694824219,13.914999961853027,811188400.0
2018-08-01 00:00:00+00:00,17.51399803161621,18.075000762939453,18.34000015258789,15.210000038146973,15.5,834880400.0
2018-09-01 00:00:00+00:00,17.232999801635742,17.78499984741211,18.00749969482422,16.30500030517578,17.917499542236328,680498400.0
2018-10-01 00:00:00+00:00,12.647383689880371,13.052499771118164,18.292499542236328,10.960000038146973,18.125,1761350000.0
2018-11-01 00:00:00+00:00,12.279176712036133,12.672499656677246,14.390000343322754,10.175000190734863,13.167499542236328,1459370400.0
2018-12-01 00:00:00+00:00,8.972593307495117,9.260000228881836,13.574999809265137,7.579999923706055,13.520000457763672,2195624400.0
2019-01-01 00:00:00+00:00,11.403119087219238,11.7524995803833,11.930000305175781,8.407500267028809,8.694999694824219,1844999600.0
2019-02-01 00:00:00+00:00,12.380668640136719,12.760000228881836,13.095000267028809,11.399999618530273,11.585000038146973,1257212800.0
2019-03-01 00:00:00+00:00,13.743898391723633,14.164999961853027,14.975000381469727,11.890000343322754,13.029999732971191,1657862400.0
2019-04-01 00:00:00+00:00,16.037002563476562,16.522499084472656,16.99250030517578,14.425000190734863,14.574999809265137,1121972800.0
2019-05-01 00:00:00+00:00,12.18608283996582,12.555000305175781,16.977500915527344,12.53499984741211,16.829999923706055,1818595600.0
2019-06-01 00:00:00+00:00,14.988736152648926,15.442500114440918,16.135000228881836,11.532500267028809,12.454999923706055,1235594800.0
2019-07-01 00:00:00+00:00,15.918102264404297,16.399999618530273,17.59749984741211,15.84749984741211,16.325000762939453,1266646000.0
2019-08-01 00:00:00+00:00,14.678139686584473,15.1225004196167,17.399999618530273,13.420000076293945,16.489999771118164,2224446400.0
2019-09-01 00:00:00+00:00,14.954765319824219,15.407500267028809,16.8700008392334,14.52750015258789,14.822500228881836,1276304400.0
2019-10-01 00:00:00+00:00,16.813493728637695,17.322500228881836,17.542499542236328,13.727499961853027,15.579999923706055,1721048000.0
2019-11-01 00:00:00+00:00,18.863920211791992,19.434999465942383,19.704999923706055,17.47249984741211,17.552499771118164,993645200.0
2019-12-01 00:00:00+00:00,21.0017032623291,21.637500762939453,22.264999389648438,17.77750015258789,19.434999465942383,1057089600.0
2020-01-01 00:00:00+00:00,22.730335235595703,23.40999984741211,25.802499771118164,21.487499237060547,22.177499771118164,1601017600.0
2020-02-01 00:00:00+00:00,18.691112518310547,19.25,29.700000762939453,16.875,23.77750015258789,1979857200.0
2020-03-01 00:00:00+00:00,11.564215660095215,11.90999984741211,22.875,8.067500114440918,19.8174991607666,6586340000.0
2020-04-01 00:00:00+00:00,16.936086654663086,17.4424991607666,17.61750030517578,10.154999732971191,10.899999618530273,4761026800.0
2020-05-01 00:00:00+00:00,20.09173011779785,20.6924991607666,20.829999923706055,15.517499923706055,16.329999923706055,3095309600.0
2020-06-01 00:00:00+00:00,23.703731536865234,24.412500381469727,25.655000686645508,20.014999389648438,20.514999389648438,3166384800.0
2020-07-01 00:00:00+00:00,28.97850799560547,29.844999313354492,31.487499237060547,24.309999465942383,24.46500015258789,3150879200.0
2020-08-01 00:00:00+00:00,39.16880416870117,40.34000015258789,41.1349983215332,29.34749984741211,30.5625,2211755600.0
2020-09-01 00:00:00+00:00,31.77488899230957,32.724998474121094,43.91749954223633,27.024999618530273,41.47999954223633,3735596000.0
2020-10-01 00:00:00+00:00,28.5100154876709,29.362499237060547,39.682498931884766,28.387500762939453,34.14250183105469,3039082000.0
2020-11-01 00:00:00+00:00,38.35805130004883,39.505001068115234,39.76750183105469,28.40250015258789,29.947500228881836,2240747200.0
2020-12-01 00:00:00+00:00,44.13043975830078,45.45000076293945,45.849998474121094,38.814998626708984,40.4474983215332,1603264000.0
2021-01-01 00:00:00+00:00,43.921688079833984,45.23500061035156,52.53499984741211,41.70750045776367,46.02000045776367,1291275600.0
2021-02-01 00:00:00+00:00,43.3148307800293,44.61000061035156,55.93000030517578,43.125,46.775001525878906,1098018400.0
2021-03-01 00:00:00+00:00,44.30521774291992,45.630001068115234,48.845001220703125,37.51499938964844,46.68000030517578,2306142400.0
2021-04-01 00:00:00+00:00,52.26715087890625,53.83000183105469,56.1150016784668,47.209999084472656,47.31999969482422,1339146800.0
2021-05-01 00:00:00+00:00,49.80574417114258,51.29499816894531,54.744998931884766,43.65999984741211,54.380001068115234,1491897400.0
2021-06-01 00:00:00+00:00,59.47172164916992,61.25,61.650001525878906,48.689998626708984,51.92499923706055,1086753800.0
2021-07-01 00:00:00+00:00,64.44307708740234,66.37000274658203,68.78500366210938,59.834999084472656,61.040000915527344,1234867000.0
2021-08-01 00:00:00+00:00,72.57492065429688,74.74500274658203,75.26000213623047,63.724998474121094,67.2699966430664,1126008600.0
2021-09-01 00:00:00+00:00,60.4766731262207,62.28499984741211,76.44000244140625,62.040000915527344,75.41500091552734,1545703200.0
2021-10-01 00:00:00+00:00,75.3276138305664,77.58000183105469,77.69999694824219,58.23500061035156,62.625,1551637800.0
2021-11-01 00:00:00+00:00,79.37168884277344,81.74500274658203,91.68000030517578,76.58999633789062,77.9000015258789,1678494000.0
2021-12-01 00:00:00+00:00,80.7504653930664,83.16500091552734,87.48999786376953,71.25,84.43000030517578,2520519800.0
