Year,Week_Number,Return,Volume,Week,Volatility,Positive_Returns,Kelly_Ratio
2010,1,-0.002283608100281942,48494440.0,1,0.04387343281261803,0.6428571428571429,0.1428571428571429
2011,1,-0.0175144029295341,77343120.0,1,0.04387343281261803,0.6428571428571429,0.0714285714285714
2012,1,0.06010829085489966,43864640.0,1,0.04387343281261803,0.6428571428571429,0.0
2013,1,0.04056702505483367,32282980.0,1,0.04387343281261803,0.6428571428571429,0.0
2014,1,-0.04087147185080087,21488200.0,1,0.04387343281261803,0.6428571428571429,0.0714285714285714
2015,1,0.0019286701677390106,23605600.0,1,0.04387343281261803,0.6428571428571429,-0.07142857142857145
2016,1,-0.08807877641998252,27543460.0,1,0.04387343281261803,0.6428571428571429,0.3571428571428571
2017,1,0.005835569612496427,16303050.0,1,0.04387343281261803,0.6428571428571429,-0.07142857142857145
2018,1,-0.026501088491169722,58274660.0,1,0.04387343281261803,0.6428571428571429,0.2142857142857143
2019,1,0.005746984548007594,22734520.0,1,0.04387343281261803,0.6428571428571429,0.1428571428571429
2020,1,0.004378321878421132,16674950.0,1,0.04387343281261803,0.6428571428571429,0.0714285714285714
2021,1,0.03657992341399352,34899280.0,1,0.04387343281261803,0.6428571428571429,0.0
2022,1,0.03767058896833986,41024680.0,1,0.04387343281261803,0.6428571428571429,0.2857142857142857
2023,1,0.08500887392341971,33578600.0,1,0.04387343281261803,0.6428571428571429,0.0
2010,2,-0.0003343603828955821,108278340.0,2,0.040758715998178985,0.5714285714285714,0.0714285714285714
2011,2,0.020395260466894993,85647600.0,2,0.040758715998178985,0.5714285714285714,0.2142857142857143
2012,2,-0.003996965393835761,50688680.0,2,0.040758715998178985,0.5714285714285714,-0.14285714285714285
2013,2,0.03928506377324681,41776080.0,2,0.040758715998178985,0.5714285714285714,0.2142857142857143
2014,2,-0.009585431005971201,25898940.0,2,0.040758715998178985,0.5714285714285714,-0.07142857142857145
2015,2,0.011570893410815297,29194740.0,2,0.040758715998178985,0.5714285714285714,-0.2142857142857143
2016,2,-0.05177807578759286,43173580.0,2,0.040758715998178985,0.5714285714285714,0.1428571428571429
2017,2,0.008555921503945796,18648540.0,2,0.040758715998178985,0.5714285714285714,0.1428571428571429
2018,2,-0.03321398207581072,37819240.0,2,0.040758715998178985,0.5714285714285714,0.0714285714285714
2019,2,0.03571370788096706,23398880.0,2,0.040758715998178985,0.5714285714285714,0.0
2020,2,-0.019310694109034188,19355740.0,2,0.040758715998178985,0.5714285714285714,0.0
2021,2,0.11273939737214944,64365180.0,2,0.040758715998178985,0.5714285714285714,0.0
2022,2,0.042240582663973125,35589940.0,2,0.040758715998178985,0.5714285714285714,0.1428571428571429
2023,2,0.047347824144126416,30240500.0,2,0.040758715998178985,0.5714285714285714,0.1428571428571429
2010,3,-0.042565987125515736,84544825.0,3,0.03062451346036227,0.5,0.2142857142857143
2011,3,-0.012381825211434383,54619875.0,3,0.03062451346036227,0.5,0.0714285714285714
2012,3,0.048715105443928985,72336100.0,3,0.03062451346036227,0.5,0.0
2013,3,-0.03221356335564762,70251900.0,3,0.03062451346036227,0.5,-0.2142857142857143
2014,3,0.01359493861533978,66682960.0,3,0.03062451346036227,0.5,-0.14285714285714285
2015,3,-0.008411851081161381,41024620.0,3,0.03062451346036227,0.5,0.0714285714285714
2016,3,0.005766109728287172,30990050.0,3,0.03062451346036227,0.5,0.0714285714285714
2017,3,0.004133949061212894,18295775.0,3,0.03062451346036227,0.5,0.1428571428571429
2018,3,0.03633362588912392,30835625.0,3,0.03062451346036227,0.5,0.0714285714285714
2019,3,0.005565138897064115,21611140.0,3,0.03062451346036227,0.5,0.0
2020,3,0.011308185945535398,19034440.0,3,0.03062451346036227,0.5,-0.07142857142857145
2021,3,-0.009414125164179832,59149300.0,3,0.03062451346036227,0.5,0.2142857142857143
2022,3,-0.06716078826934102,35215975.0,3,0.03062451346036227,0.5,0.0714285714285714
2023,3,-0.029014939479350965,37750950.0,3,0.03062451346036227,0.5,0.0
2010,4,-0.025070162442443533,77407840.0,4,0.06143706069094544,0.5,0.2857142857142857
2011,4,0.0307158042197051,65032260.0,4,0.06143706069094544,0.5,0.1428571428571429
2012,4,0.013299152525600655,58581480.0,4,0.06143706069094544,0.5,0.1428571428571429
2013,4,-0.013701100546998801,64897325.0,4,0.06143706069094544,0.5,-0.07142857142857145
2014,4,-0.040845151385975664,41529000.0,4,0.06143706069094544,0.5,-0.07142857142857145
2015,4,0.0002543039231431843,30652250.0,4,0.06143706069094544,0.5,0.0714285714285714
2016,4,0.03652110672804254,27583900.0,4,0.06143706069094544,0.5,0.1428571428571429
2017,4,0.028132213069219536,34736660.0,4,0.06143706069094544,0.5,0.0
2018,4,0.11648926648902513,41196180.0,4,0.06143706069094544,0.5,0.1428571428571429
2019,4,-0.042237845612875025,45483850.0,4,0.06143706069094544,0.5,0.1428571428571429
