Year,Week_Number,Return,Volume,Week,Volatility,Positive_Returns,Kelly_Ratio
2010,1,-0.028060331518182546,20019480.0,1,0.10628556442772114,0.5714285714285714,0.0714285714285714
2011,1,0.07825402970206186,20549240.0,1,0.10628556442772114,0.5714285714285714,0.0
2012,1,0.0583022589828579,13164740.0,1,0.10628556442772114,0.5714285714285714,0.0
2013,1,0.1022302565598151,20820600.0,1,0.10628556442772114,0.5714285714285714,0.0714285714285714
2014,1,0.04103459986368874,14184840.0,1,0.10628556442772114,0.5714285714285714,0.0714285714285714
2015,1,0.0,0.0,1,0.10628556442772114,0.5714285714285714,-0.07142857142857145
2016,1,-0.28237303931243396,24654880.0,1,0.10628556442772114,0.5714285714285714,0.2857142857142857
2017,1,-0.0015690160500341221,42317975.0,1,0.10628556442772114,0.5714285714285714,0.0714285714285714
2018,1,0.18546932751955192,91251420.0,1,0.10628556442772114,0.5714285714285714,-0.07142857142857145
2019,1,0.03306024228095483,77825560.0,1,0.10628556442772114,0.5714285714285714,0.1428571428571429
2020,1,0.060466456523235346,76729250.0,1,0.10628556442772114,0.5714285714285714,0.0
2021,1,0.032599446060084136,44127180.0,1,0.10628556442772114,0.5714285714285714,0.0
2022,1,-0.08240597572839903,65648860.0,1,0.10628556442772114,0.5714285714285714,0.0
2023,1,-0.0114660321658554,52662425.0,1,0.10628556442772114,0.5714285714285714,-0.2142857142857143
2010,2,-0.06073118343381445,29344460.0,2,0.0567210917922984,0.5,-0.14285714285714285
2011,2,-0.0687155163851999,45689540.0,2,0.0567210917922984,0.5,0.0714285714285714
2012,2,0.04267573879659847,11012460.0,2,0.0567210917922984,0.5,0.0
2013,2,0.03118851068324202,22166400.0,2,0.0567210917922984,0.5,0.0714285714285714
2014,2,0.04263535555675235,33503500.0,2,0.0567210917922984,0.5,0.0714285714285714
2015,2,-0.014744161753251439,11042500.0,2,0.0567210917922984,0.5,0.1428571428571429
2016,2,-0.04297774672770005,17446200.0,2,0.0567210917922984,0.5,0.1428571428571429
2017,2,-0.06632728356523765,43901000.0,2,0.0567210917922984,0.5,-0.14285714285714285
2018,2,0.013220598570656161,52794460.0,2,0.0567210917922984,0.5,0.1428571428571429
2019,2,0.06895503333194142,118622460.0,2,0.0567210917922984,0.5,0.0
2020,2,-0.00842093599012217,56081960.0,2,0.0567210917922984,0.5,-0.07142857142857145
2021,2,-0.06795024349612466,55946780.0,2,0.0567210917922984,0.5,0.0714285714285714
2022,2,0.0381738359648679,75838260.0,2,0.0567210917922984,0.5,0.2142857142857143
2023,2,0.1061908361074797,54236920.0,2,0.0567210917922984,0.5,0.1428571428571429
2010,3,-0.10624930286249934,38676225.0,3,0.07770975602180362,0.5,-0.07142857142857145
2011,3,-0.08168382050755141,33561525.0,3,0.07770975602180362,0.5,0.0714285714285714
2012,3,0.1282827347890183,19663325.0,3,0.07770975602180362,0.5,0.0
2013,3,-0.07599592152894952,26407960.0,3,0.07770975602180362,0.5,0.0714285714285714
2014,3,0.005308395759807905,44944460.0,3,0.07770975602180362,0.5,-0.14285714285714285
2015,3,-0.09328374842066,17162660.0,3,0.07770975602180362,0.5,0.0
2016,3,0.011286347869911006,22713975.0,3,0.07770975602180362,0.5,0.0
2017,3,-0.0789043460161245,49105700.0,3,0.07770975602180362,0.5,-0.2142857142857143
2018,3,0.04695120530232644,47648575.0,3,0.07770975602180362,0.5,0.1428571428571429
2019,3,0.025582172917282375,75626940.0,3,0.07770975602180362,0.5,-0.14285714285714285
2020,3,0.056452236579755066,45930260.0,3,0.07770975602180362,0.5,-0.14285714285714285
2021,3,0.05132170379271839,51454375.0,3,0.07770975602180362,0.5,0.0714285714285714
2022,3,-0.13891261704198776,78300450.0,3,0.07770975602180362,0.5,0.0714285714285714
2023,3,-0.011625142489990137,44276875.0,3,0.07770975602180362,0.5,-0.14285714285714285
2010,4,-0.05219961431744369,27576220.0,4,0.09088416597914507,0.5714285714285714,0.0
2011,4,-0.004972589936536043,30612580.0,4,0.09088416597914507,0.5714285714285714,0.0714285714285714
2012,4,0.061067010843596004,27819440.0,4,0.09088416597914507,0.5714285714285714,0.2142857142857143
2013,4,0.1537040206667043,42620100.0,4,0.09088416597914507,0.5714285714285714,0.0
2014,4,-0.17735681559247307,55743225.0,4,0.09088416597914507,0.5714285714285714,0.2142857142857143
2015,4,0.031054572392801516,37630225.0,4,0.09088416597914507,0.5714285714285714,0.2142857142857143
2016,4,0.0891237177498494,10825600.0,4,0.09088416597914507,0.5714285714285714,0.0
2017,4,0.09195457914716387,40452160.0,4,0.09088416597914507,0.5714285714285714,0.1428571428571429
2018,4,0.02982605152863771,42067560.0,4,0.09088416597914507,0.5714285714285714,0.2857142857142857
2019,4,0.05822532215043885,90999475.0,4,0.09088416597914507,0.5714285714285714,0.0714285714285714
2020,4,-0.01105640711095357,52501875.0,4,0.09088416597914507,0.5714285714285714,-0.5
2021,4,-0.07771476169640201,58332280.0,4,0.09088416597914507,0.5714285714285714,
2022,4,-0.11683311304805222,104153840.0,4,0.09088416597914507,0.5714285714285714,
2023,4,0.07762312473198973,60550180.0,4,0.09088416597914507,0.5714285714285714,
2010,5,-0.008841354923969869,24617940.0,5,0.09274373631400579,0.5714285714285714,
2011,5,0.11694654204789257,32658020.0,5,0.09274373631400579,0.5714285714285714,
2012,5,0.03812751516283508,15321500.0,5,0.09274373631400579,0.5714285714285714,
2013,5,-0.09060975376002789,22028320.0,5,0.09274373631400579,0.5714285714285714,
2014,5,-0.010484858683073806,22354740.0,5,0.09274373631400579,0.5714285714285714,
2015,5,0.050932674317176074,28772340.0,5,0.09274373631400579,0.5714285714285714,
2016,5,-0.10013493731990086,9243600.0,5,0.09274373631400579,0.5714285714285714,
2017,5,0.14971146773441912,86746080.0,5,0.09274373631400579,0.5714285714285714,
2018,5,-0.033652947451257686,89167100.0,5,0.09274373631400579,0.5714285714285714,
2019,5,0.13486020835320012,153143920.0,5,0.09274373631400579,0.5714285714285714,
2020,5,-0.06539248869118663,70870980.0,5,0.09274373631400579,0.5714285714285714,
2021,5,0.026474507595465657,33916500.0,5,0.09274373631400579,0.5714285714285714,
2022,5,0.166448239252888,117910080.0,5,0.09274373631400579,0.5714285714285714,
2023,5,0.14264451963903202,87328480.0,5,0.09274373631400579,0.5714285714285714,
2010,6,0.06896345589462038,19662560.0,6,0.08073160385019779,0.42857142857142855,
2011,6,-0.014267031534248908,16419260.0,6,0.08073160385019779,0.42857142857142855,
2012,6,-0.003044123260337539,15491180.0,6,0.08073160385019779,0.42857142857142855,
2013,6,-0.0027795578529615783,9881340.0,6,0.08073160385019779,0.42857142857142855,
2014,6,0.01286011761237238,19802540.0,6,0.08073160385019779,0.42857142857142855,
2015,6,0.18203844895889654,38953180.0,6,0.08073160385019779,0.42857142857142855,
2016,6,-0.07763496792920077,10772440.0,6,0.08073160385019779,0.42857142857142855,
2017,6,0.1105311814724399,100604000.0,6,0.08073160385019779,0.42857142857142855,
2018,6,-0.09279731957025494,80276100.0,6,0.08073160385019779,0.42857142857142855,
2019,6,-0.06023470844407952,87321460.0,6,0.08073160385019779,0.42857142857142855,
2020,6,0.05724780249568029,47560180.0,6,0.08073160385019779,0.42857142857142855,
2021,6,0.06566796899257266,40357400.0,6,0.08073160385019779,0.42857142857142855,
2022,6,-0.07992885803063843,106637460.0,6,0.08073160385019779,0.42857142857142855,
2023,6,-0.053811914085195256,53659840.0,6,0.08073160385019779,0.42857142857142855,
2010,7,0.007941859563766918,12095650.0,7,0.04726266821682666,0.7857142857142857,
2011,7,0.10665642847929735,40027080.0,7,0.04726266821682666,0.7857142857142857,
2012,7,0.05275365674578891,16120460.0,7,0.04726266821682666,0.7857142857142857,
2013,7,0.04657559079597029,14318640.0,7,0.04726266821682666,0.7857142857142857,
2014,7,0.06269788629247941,19903400.0,7,0.04726266821682666,0.7857142857142857,
2015,7,0.03907082066941148,14494520.0,7,0.04726266821682666,0.7857142857142857,
2016,7,0.043514481685283046,11057775.0,7,0.04726266821682666,0.7857142857142857,
2017,7,-0.03313632458265359,45001000.0,7,0.04726266821682666,0.7857142857142857,
2018,7,0.04575722213794886,51101040.0,7,0.04726266821682666,0.7857142857142857,
2019,7,0.02734503818240841,65760720.0,7,0.04726266821682666,0.7857142857142857,
