Year,Week_Number,Return,Volume,Week,Volatility,Positive_Returns,Kelly_Ratio
2010,1,-0.007723493891931832,422300.0,1,0.025888891231351213,0.7857142857142857,0.2857142857142857
2011,1,0.02539607085175466,1898160.0,1,0.025888891231351213,0.7857142857142857,-0.14285714285714285
2012,1,0.0068725166782558356,4246080.0,1,0.025888891231351213,0.7857142857142857,0.0714285714285714
2013,1,0.07716993600534205,6299500.0,1,0.025888891231351213,0.7857142857142857,0.2857142857142857
2014,1,0.004297290738363713,3775720.0,1,0.025888891231351213,0.7857142857142857,0.2142857142857143
2015,1,0.022446168989657345,2956900.0,1,0.025888891231351213,0.7857142857142857,0.2142857142857143
2016,1,0.016872270300155034,3897760.0,1,0.025888891231351213,0.7857142857142857,0.2142857142857143
2017,1,0.04045983276554299,4288625.0,1,0.025888891231351213,0.7857142857142857,-0.07142857142857145
2018,1,-0.027457461656394844,4478380.0,1,0.025888891231351213,0.7857142857142857,0.0714285714285714
2019,1,0.01200876190201905,4179420.0,1,0.025888891231351213,0.7857142857142857,-0.07142857142857145
2020,1,0.002844067110694737,2957100.0,1,0.025888891231351213,0.7857142857142857,0.2857142857142857
2021,1,-0.0037084006380417867,6361020.0,1,0.025888891231351213,0.7857142857142857,0.0
2022,1,0.0178907217224632,6832400.0,1,0.025888891231351213,0.7857142857142857,0.4285714285714286
2023,1,0.04759700681022749,9743250.0,1,0.025888891231351213,0.7857142857142857,0.1428571428571429
2010,2,-0.005415360570496519,283900.0,2,0.0217695889952415,0.35714285714285715,0.1428571428571429
2011,2,-0.015350753971427933,8446480.0,2,0.0217695889952415,0.35714285714285715,0.0
2012,2,-0.0006798171192493596,3863560.0,2,0.0217695889952415,0.35714285714285715,0.1428571428571429
2013,2,-0.0005725982386347583,3046980.0,2,0.0217695889952415,0.35714285714285715,0.0
2014,2,0.027953801502137998,4735520.0,2,0.0217695889952415,0.35714285714285715,-0.07142857142857145
2015,2,-0.017114743395216125,3552000.0,2,0.0217695889952415,0.35714285714285715,-0.07142857142857145
2016,2,-0.052675373016373706,3953560.0,2,0.0217695889952415,0.35714285714285715,0.2857142857142857
2017,2,-0.0015593071850978912,2791380.0,2,0.0217695889952415,0.35714285714285715,0.1428571428571429
2018,2,-0.013105490908078998,4023740.0,2,0.0217695889952415,0.35714285714285715,0.0714285714285714
2019,2,-0.002736362725166752,5572300.0,2,0.0217695889952415,0.35714285714285715,0.2142857142857143
2020,2,0.01296207660728288,5614100.0,2,0.0217695889952415,0.35714285714285715,0.1428571428571429
2021,2,0.007200616976305807,4317820.0,2,0.0217695889952415,0.35714285714285715,0.0714285714285714
2022,2,0.0008268391271943898,6812820.0,2,0.0217695889952415,0.35714285714285715,0.0
2023,2,0.040874781127349546,10119660.0,2,0.0217695889952415,0.35714285714285715,0.1428571428571429
2010,3,-0.00867520413493672,358025.0,3,0.018136984559276204,0.5714285714285714,0.2857142857142857
2011,3,-0.019093564779714356,3154850.0,3,0.018136984559276204,0.5714285714285714,0.1428571428571429
2012,3,0.022775458639983093,3787450.0,3,0.018136984559276204,0.5714285714285714,0.0
2013,3,0.014438288206979788,2584940.0,3,0.018136984559276204,0.5714285714285714,0.0
2014,3,0.005687649319501054,4072380.0,3,0.018136984559276204,0.5714285714285714,-0.14285714285714285
2015,3,-0.006203202462162771,4642440.0,3,0.018136984559276204,0.5714285714285714,0.0714285714285714
2016,3,-0.0031693766570687343,5860650.0,3,0.018136984559276204,0.5714285714285714,0.0
2017,3,0.0058466620557519056,3447600.0,3,0.018136984559276204,0.5714285714285714,-0.07142857142857145
2018,3,-0.00026913637405812096,3830350.0,3,0.018136984559276204,0.5714285714285714,0.1428571428571429
2019,3,0.006693186404203466,5022320.0,3,0.018136984559276204,0.5714285714285714,0.0
2020,3,0.01604433994823684,4427400.0,3,0.018136984559276204,0.5714285714285714,-0.2857142857142857
2021,3,0.030969660784199382,5676075.0,3,0.018136984559276204,0.5714285714285714,0.0
2022,3,-0.03841551621758932,7696750.0,3,0.018136984559276204,0.5714285714285714,0.2142857142857143
2023,3,0.020369004084947684,11099650.0,3,0.018136984559276204,0.5714285714285714,0.2142857142857143
2010,4,0.02170138563933477,337620.0,4,0.015167000047031517,0.7857142857142857,0.2142857142857143
