Ticker,Month,Mean Return,Std Return,Highest Return Value,Highest Return Year,Lowest Return Value,Lowest Return Year,Mean Volume,Highest Volume Value,Highest Volume Year,Lowest Volume Value,Lowest Volume Year,Mean ATR,Mean RSI,Mean 20 Day MA,Mean Upper Band,Mean Lower Band,Mean Tenkan-sen,Mean Kijun-sen,Mean Senkou Span A,Mean Senkou Span B,Mean Chikou Span,Close > RSI,Close > Upper Band,High > ATR
QQQ,Jan,0.9249424797188659,6.254758480865975,10.64293092527009,2023,-11.889886777523762,2008,1463270079.1666667,4828694600,2008,366254600,2017,2.088469996048565,55.09529844149572,108.64975222880578,113.91846402054807,103.38104043706352,108.51261720939686,109.06010768796229,108.73481585626914,106.56984214492778,109.69719305775418,15,5,24
QQQ,Feb,-0.5136103636600691,8.070987209484047,19.024390243902435,2000,-26.20529002969887,2001,1323749500.0,3324074200,2009,307437600,2017,2.251201708454237,53.5391421530172,109.85233286027322,115.3192147904416,104.38545093010482,109.80502546670145,109.18370150334654,109.00777468343075,107.90060902296541,109.27675733482629,13,4,24
QQQ,Mar,1.1586969297346876,5.8690622837083355,10.134394982169791,2009,-17.492095055018865,2001,1623924175.0,3805123800,2009,442963500,2017,2.571790384484157,53.08209744676672,109.27953709549367,115.17665244878246,103.38242174220488,108.52367768527215,108.75794284675491,109.3216681024553,108.98353595796623,110.93200375943661,14,7,24
QQQ,Apr,1.7351531589339568,7.966020039089485,17.879948217557185,2001,-13.595743196109733,2022,1351721112.5,2991632100,2009,388248100,2017,2.2957157030625166,55.60284276854298,110.16743161966201,116.09434012835429,104.24052311096973,110.40148807742777,109.10618816013984,108.6382591908506,108.50419686635423,111.17194676537571,13,8,24
QQQ,May,0.7900364081545712,6.065325202923696,8.86221363460935,2005,-12.269129287598945,2000,1477417612.5,2952228100,2010,518233500,2015,2.2400026188292865,53.4548099177704,110.69991766576557,115.88600360914283,105.5138317223883,110.25183392565316,110.14260639884598,109.39383005114946,108.59627804606508,113.65010043652715,15,9,24
QQQ,Jun,-0.0011009525009320065,5.889544203687812,12.406015037593976,2000,-13.115846917371677,2002,1455260937.5,3542909100,2008,469516700,2000,2.045134942680505,53.68090244139549,112.15000251237278,117.43023795604033,106.8697670687052,112.62119548820486,111.3353701718786,110.17047240402964,108.96800342030167,117.47413794206507,16,5,24
QQQ,Jul,2.261608658332856,5.601019314239252,12.551731421792711,2022,-8.6214493996276,2001,1404956045.8333333,3953264300,2008,381758100,2000,1.927193836931395,57.89586879852941,114.84017160136119,119.52292610946377,110.15741709325857,115.61335750142217,114.27996043692764,111.50962647682145,110.54950919426538,118.71030180595311,14,7,24
QQQ,Aug,0.8193358177174823,5.7124267696993085,13.626834381551367,2000,-12.284476675308497,2001,1388766333.3333333,3835583500,2007,369269900,2016,1.9455771283199794,53.602034680752176,117.92565627061286,122.50806752699877,113.34324501422695,117.88334870902737,116.8399250612249,114.18430847863503,112.08151916054426,116.9175121770673,14,9,24
QQQ,Sep,-2.495591867423974,7.688697814560492,12.908423213372533,2010,-20.88452444119061,2001,1396310658.3333333,5188670400,2008,503988800,2013,2.062651380909728,53.07566492998145,118.5799525108423,123.85121947009826,113.30868555158634,118.15487891772239,117.97419666991993,117.09368566119531,114.37326958409028,116.96749461225004,15,4,24
QQQ,Oct,2.8720428274864314,7.968569513267018,18.484556228906524,2002,-15.47160236795544,2008,1733743908.3333333,7240779800,2008,406941800,2016,2.2902452537874196,53.61121336515894,116.38765546512677,121.70494630525575,111.07036462499777,115.92838257709376,116.316897334295,118.21821359847944,116.61618759274012,120.60200456647324,14,11,24
QQQ,Nov,2.256158005452933,8.078767950196745,16.961651153940238,2001,-22.910690380569896,2000,1416490341.6666667,4567776300,2007,351429700,2019,2.149232622581644,59.23088006663378,118.22841801142185,124.07862039407912,112.37821562876456,118.93922360747581,117.13918809571062,116.31231574771947,116.88502919019116,121.5690811012124,15,8,24
QQQ,Dec,-0.6152662382321686,4.735961600325891,5.321092291209117,2023,-12.08513187988135,2002,1209378204.1666667,2944238700,2008,429951100,2019,2.0646909679875445,54.75337335947842,121.04427923636699,125.52530478523106,116.56325368750292,121.17343374037785,120.09971843803356,117.28664149845515,116.94634634517833,110.3614688144226,14,6,24
