Date,Adj Close,Close,High,Low,Open,Volume
1993-01-25 00:00:00+00:00,,,,,,
1993-02-01 00:00:00+00:00,,,,,,
1993-02-08 00:00:00+00:00,,,,,,
1993-02-15 00:00:00+00:00,,,,,,
1993-02-22 00:00:00+00:00,,,,,,
1993-03-01 00:00:00+00:00,,,,,,
1993-03-08 00:00:00+00:00,,,,,,
1993-03-15 00:00:00+00:00,,,,,,
1993-03-22 00:00:00+00:00,,,,,,
1993-03-29 00:00:00+00:00,,,,,,
1993-04-05 00:00:00+00:00,,,,,,
1993-04-12 00:00:00+00:00,,,,,,
1993-04-19 00:00:00+00:00,,,,,,
1993-04-26 00:00:00+00:00,,,,,,
1993-05-03 00:00:00+00:00,,,,,,
1993-05-10 00:00:00+00:00,,,,,,
1993-05-17 00:00:00+00:00,,,,,,
1993-05-24 00:00:00+00:00,,,,,,
1993-05-31 00:00:00+00:00,,,,,,
1993-06-07 00:00:00+00:00,,,,,,
1993-06-14 00:00:00+00:00,,,,,,
1993-06-21 00:00:00+00:00,,,,,,
1993-06-28 00:00:00+00:00,,,,,,
1993-07-05 00:00:00+00:00,,,,,,
1993-07-12 00:00:00+00:00,,,,,,
1993-07-19 00:00:00+00:00,,,,,,
1993-07-26 00:00:00+00:00,,,,,,
1993-08-02 00:00:00+00:00,,,,,,
1993-08-09 00:00:00+00:00,,,,,,
1993-08-16 00:00:00+00:00,,,,,,
1993-08-23 00:00:00+00:00,,,,,,
1993-08-30 00:00:00+00:00,,,,,,
1993-09-06 00:00:00+00:00,,,,,,
1993-09-13 00:00:00+00:00,,,,,,
1993-09-20 00:00:00+00:00,,,,,,
1993-09-27 00:00:00+00:00,,,,,,
1993-10-04 00:00:00+00:00,,,,,,
1993-10-11 00:00:00+00:00,,,,,,
1993-10-18 00:00:00+00:00,,,,,,
1993-10-25 00:00:00+00:00,,,,,,
1993-11-01 00:00:00+00:00,,,,,,
1993-11-08 00:00:00+00:00,,,,,,
1993-11-15 00:00:00+00:00,,,,,,
1993-11-22 00:00:00+00:00,,,,,,
1993-11-29 00:00:00+00:00,,,,,,
1993-12-06 00:00:00+00:00,,,,,,
1993-12-13 00:00:00+00:00,,,,,,
1993-12-20 00:00:00+00:00,,,,,,
1993-12-27 00:00:00+00:00,,,,,,
1994-01-03 00:00:00+00:00,,,,,,
1994-01-10 00:00:00+00:00,,,,,,
1994-01-17 00:00:00+00:00,,,,,,
1994-01-24 00:00:00+00:00,,,,,,
1994-01-31 00:00:00+00:00,,,,,,
1994-02-07 00:00:00+00:00,,,,,,
1994-02-14 00:00:00+00:00,,,,,,
1994-02-21 00:00:00+00:00,,,,,,
1994-02-28 00:00:00+00:00,,,,,,
1994-03-07 00:00:00+00:00,,,,,,
1994-03-14 00:00:00+00:00,,,,,,
1994-03-21 00:00:00+00:00,,,,,,
1994-03-28 00:00:00+00:00,,,,,,
1994-04-04 00:00:00+00:00,,,,,,
1994-04-11 00:00:00+00:00,,,,,,
1994-04-18 00:00:00+00:00,,,,,,
1994-04-25 00:00:00+00:00,,,,,,
1994-05-02 00:00:00+00:00,,,,,,
1994-05-09 00:00:00+00:00,,,,,,
1994-05-16 00:00:00+00:00,,,,,,
1994-05-23 00:00:00+00:00,,,,,,
1994-05-30 00:00:00+00:00,,,,,,
1994-06-06 00:00:00+00:00,,,,,,
1994-06-13 00:00:00+00:00,,,,,,
1994-06-20 00:00:00+00:00,,,,,,
1994-06-27 00:00:00+00:00,,,,,,
1994-07-04 00:00:00+00:00,,,,,,
1994-07-11 00:00:00+00:00,,,,,,
1994-07-18 00:00:00+00:00,,,,,,
1994-07-25 00:00:00+00:00,,,,,,
1994-08-01 00:00:00+00:00,,,,,,
1994-08-08 00:00:00+00:00,,,,,,
1994-08-15 00:00:00+00:00,,,,,,
1994-08-22 00:00:00+00:00,,,,,,
1994-08-29 00:00:00+00:00,,,,,,
1994-09-05 00:00:00+00:00,,,,,,
1994-09-12 00:00:00+00:00,,,,,,
1994-09-19 00:00:00+00:00,,,,,,
1994-09-26 00:00:00+00:00,,,,,,
1994-10-03 00:00:00+00:00,,,,,,
1994-10-10 00:00:00+00:00,,,,,,
1994-10-17 00:00:00+00:00,,,,,,
1994-10-24 00:00:00+00:00,,,,,,
1994-10-31 00:00:00+00:00,,,,,,
1994-11-07 00:00:00+00:00,,,,,,
